Plant Code,Generator ID,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW),time
62557,MONTA,Y,6,N, ,2022
62558,SKSC2,Y,4.6,N, ,2022
62559,WILM1,Y,2.2,N, ,2022
62560,APS,N, ,N, ,2022
62561,RODR1,N, ,N, ,2022
62561,RODR2,N, ,N, ,2022
62567,GDBUT,N, ,Y,1.3,2022
62568,GDVIC,N, ,Y,1.8,2022
62578,SLPV1,Y,2.6,N, ,2022
62579,2999,N, ,Y,2.7,2022
62580,6081,N, ,Y,5.2,2022
62581,3011,N, ,Y,4,2022
62582,5216,N, ,N, ,2022
62582,5465,N, ,N, ,2022
62582,5466,N, ,N, ,2022
62582,5467,N, ,N, ,2022
62583,5823,Y,6,N, ,2022
62584,QUITM,N, ,N, ,2022
62586,BASF,Y,2.6,N, ,2022
62594,11625,N, ,N, ,2022
62595,10424,N, ,N, ,2022
62596,11999,N, ,N, ,2022
62597,RDO,N, ,N, ,2022
62598,LOREA,Y,1.5,N, ,2022
62600,COOKS,N, ,N, ,2022
62601,CHANG,N, ,N, ,2022
62602,STARR,N, ,N, ,2022
62603,BADGE,N, ,N, ,2022
62607,PV,N, ,N, ,2022
62610,PV1,N, ,N, ,2022
62611,HELIX,N, ,N, ,2022
62612,USBC1,Y,2.5,N, ,2022
62613,CBPB1,Y,2.4,N, ,2022
62614,KMFO1,Y,3.1,N, ,2022
62615,ADC2,Y,1.5,N, ,2022
62616,CCGWC,Y,2,N, ,2022
62617,SEARC,N, ,N, ,2022
62621,ACHIL,N, ,N, ,2022
62623,ARBOR,N, ,N, ,2022
62627,WADE4,N, ,N, ,2022
62628,10115,Y,2.4,N, ,2022
62629,10115,Y,3.3,N, ,2022
62631,1,N, ,N, ,2022
62632,1,N, ,N, ,2022
62633,1,N, ,N, ,2022
62634,1,N, ,N, ,2022
62636,NVSS2,N, ,N, ,2022
62637,MILFD,N, ,N, ,2022
62638,WASHG,N, ,N, ,2022
62639,10307,Y,1.4,N, ,2022
62640,10308,Y,1.3,N, ,2022
62643,20794,N, ,N, ,2022
62643,20799,N, ,N, ,2022
62643,20971,N, ,N, ,2022
62643,20974,N, ,N, ,2022
62643,20975,N, ,N, ,2022
62643,3365A,N, ,N, ,2022
62643,3365B,N, ,N, ,2022
62643,3384,N, ,N, ,2022
62643,3385,N, ,N, ,2022
62643,4202,N, ,N, ,2022
62643,91001,N, ,N, ,2022
62645,1,N, ,N, ,2022
62646,WASHB,N, ,N, ,2022
62649,SFDK,Y,6.3,N, ,2022
62651,HAVEN,N, ,Y,4.2,2022
62652,HHPV,N, ,Y,7.1,2022
62655,HLS,N, ,N, ,2022
62656,HUSOL,N, ,N, ,2022
62657,DWWS,N, ,N, ,2022
62659,1081,N, ,N, ,2022
62660,1025,N, ,N, ,2022
62661,1047,N, ,N, ,2022
62662,22503,N, ,N, ,2022
62663,SO390,Y,2,N, ,2022
62664,SO393,Y,2,N, ,2022
62666,SGSOL,N, ,N, ,2022
62667,LFHSL,N, ,Y,2,2022
62668,PV1,N, ,N, ,2022
62669,PV1,N, ,N, ,2022
62672,GI,N, ,Y,3.3,2022
62673,ANX3A,N, ,N, ,2022
62674,ANX3B,N, ,N, ,2022
62675,SKIPJ,Y,175,N, ,2022
62676,PV,N, ,N, ,2022
62677,26A,Y,1,N, ,2022
62677,26B,Y,0.3,N, ,2022
62678,299,N, ,N, ,2022
62679,1405,N, ,N, ,2022
62680,GARFE,Y,0.5,N, ,2022
62680,GARFN,Y,1.2,N, ,2022
62680,GARFS,Y,1.8,N, ,2022
62680,GARMS,Y,2,N, ,2022
62681,CSIL,N, ,N, ,2022
62682,FAYE1,Y,5.8,N, ,2022
62683,FAYW1,Y,5.8,N, ,2022
62686,PABOE,N, ,N, ,2022
62687,RPNPA,N, ,N, ,2022
62687,RPNPB,N, ,N, ,2022
62687,RPNPC,N, ,N, ,2022
62688,MFARM,N, ,Y,3.9,2022
62689,HFARM,N, ,Y,2.7,2022
62690,GFARM,N, ,Y,2.1,2022
62691,PGR05,N, ,N, ,2022
62692,PGR04,N, ,N, ,2022
62693,PGR03,N, ,N, ,2022
62695,NSMA,N, ,N, ,2022
62696,FS2,N, ,Y,1,2022
62706,SC,N, ,Y,4,2022
62707,SC,N, ,Y,4,2022
62708,SC,N, ,Y,5,2022
62709,SC,N, ,Y,2,2022
62710,SO435,Y,1.4,N, ,2022
62712,BCF,Y,3.8,N, ,2022
62713,DSM,Y,14,N, ,2022
62718,X0037,N, ,Y,2,2022
62719,X0038,N, ,Y,2,2022
62720,5540,N, ,Y,2.6,2022
62721,SS29,Y,3,N, ,2022
62722,SS24,Y,3,N, ,2022
62723,SS22,Y,3,N, ,2022
62724,HSW,Y,2,N, ,2022
62725,HSE,Y,2,N, ,2022
62728,X0041,N, ,N, ,2022
62730,1,N, ,N, ,2022
62731,1,N, ,N, ,2022
62732,SSPAI,N, ,Y,1.5,2022
62735,M1358,N, ,N, ,2022
62737,WVW,Y,5,N, ,2022
62738,WVE,Y,5,N, ,2022
62739,ARDAH,Y,5.5,N, ,2022
62740,52784,N, ,N, ,2022
62744,A1,N, ,N, ,2022
62745,SOLAR,N, ,N, ,2022
62746,CSCP,Y,3.9,N, ,2022
62750,GEN1,N, ,N, ,2022
62755,PROSP,Y,300,N, ,2022
62756,AA001,N, ,N, ,2022
62758,MEHER,N, ,N, ,2022
62759,GV,N, ,Y,2.3,2022
62760,WT,N, ,Y,2.8,2022
62761,CH,N, ,Y,2.7,2022
62763,CR,N, ,Y,2.7,2022
62764,WT,N, ,Y,2.8,2022
62766,SCCOT,N, ,N, ,2022
62767,SGASC,N, ,N, ,2022
62769,SCOLU,N, ,N, ,2022
62770,SRIC3,N, ,N, ,2022
62772,BTCON,N, ,N, ,2022
62773,BTCOO,N, ,N, ,2022
62774,BTKEL,N, ,N, ,2022
62775,WILDB,N, ,N, ,2022
62776,SCRA4,N, ,N, ,2022
62777,ULSTE,N, ,Y,1.9,2022
62778,HEJEA,N, ,N, ,2022
62779,MART,N, ,N, ,2022
62780,100,N, ,N, ,2022
62781,02818,N, ,Y,6.7,2022
62784,FRANK,N, ,Y,2,2022
62785,MALON,N, ,Y,1.4,2022
62786,12087,N, ,N, ,2022
62788,X0040,N, ,N, ,2022
62790,STEL2,N, ,N, ,2022
62791,SRIC4,N, ,N, ,2022
62792,AMPPM,N, ,N, ,2022
62793,SCRA5,N, ,N, ,2022
62794,SCENT,N, ,N, ,2022
62798,FERN,N, ,N, ,2022
62799,WIN,N, ,N, ,2022
62800,WAB,N, ,N, ,2022
62804,GREA1,N, ,N, ,2022
62805,BLOOM,N, ,N, ,2022
62806,SCC01,Y,2.5,N, ,2022
62810,13500,Y,2.3,N, ,2022
62812,MS1,N, ,N, ,2022
62813,GRHS,N, ,N, ,2022
62814,SADL,N, ,N, ,2022
62820,GEN1,N, ,N, ,2022
62821,GEN1,N, ,N, ,2022
62822,GEN1,N, ,N, ,2022
62824,DEVEN,N, ,N, ,2022
62825,WESTF,N, ,N, ,2022
62826,RAYN,N, ,N, ,2022
62827,AJAXS,Y,4.1,N, ,2022
62828,BOW,N, ,N, ,2022
62829,HELDM,N, ,N, ,2022
62830,IMHOL,N, ,N, ,2022
62831,25,N, ,N, ,2022
62832,309,N, ,N, ,2022
62833,PV,N, ,N, ,2022
62834,871,N, ,Y,2.2,2022
62842,1-003,N, ,N, ,2022
62843,PV1,Y,2.6,N, ,2022
62845,SP1,N, ,N, ,2022
62847,FEN6,N, ,N, ,2022
62848,NEW9,N, ,N, ,2022
62849,CUM4,N, ,N, ,2022
62858,CAS3,N, ,N, ,2022
62860,263,N, ,N, ,2022
62861,FOR7,N, ,N, ,2022
62868,ELR5,N, ,N, ,2022
62869,STC10,N, ,N, ,2022
62870,79711,N, ,N, ,2022
62876,DCA1,Y,1.8,N, ,2022
62877,ADEN3,Y,6,N, ,2022
62878,MCCOT,N, ,N, ,2022
62879,COBRY,N, ,N, ,2022
62880,BIBBJ,N, ,N, ,2022
62881,MUSPW,N, ,N, ,2022
62882,OLDRY,N, ,N, ,2022
62883,TELTO,N, ,N, ,2022
62884,RICHA,N, ,N, ,2022
62885,TROUP,N, ,N, ,2022
62886,WILKD,N, ,N, ,2022
62887,FREAV,N, ,N, ,2022
62890,BOXBR,N, ,N, ,2022
62893,PWOLF,N, ,N, ,2022
62898,X0042,N, ,Y,4.2,2022
62899,EASTL,N, ,N, ,2022
62900,PV,N, ,N, ,2022
62902,WUS15,N, ,N, ,2022
62903,NPSP1,N, ,N, ,2022
62903,NPSP2,N, ,N, ,2022
62904,NPSMH,N, ,N, ,2022
62905,DAY04,N, ,N, ,2022
62906,AUGSF,N, ,N, ,2022
62910,X0008,Y,1.4,N, ,2022
62911,GILL,Y,2.7,N, ,2022
62912,137,Y,13.2,N, ,2022
62914,1,N, ,N, ,2022
62915,1,N, ,N, ,2022
62916,1,N, ,N, ,2022
62917,1,N, ,N, ,2022
62919,1,N, ,N, ,2022
62921,1,N, ,N, ,2022
62922,1,N, ,N, ,2022
62923,1,N, ,N, ,2022
62924,1,N, ,N, ,2022
62925,1,N, ,N, ,2022
62931,PRATT,N, ,N, ,2022
62932,OBR1B,N, ,N, ,2022
62933,OBR1A,N, ,N, ,2022
62940,PV,N, ,N, ,2022
62941,AMPRR,N, ,N, ,2022
62942,A1048,N, ,N, ,2022
62945,FJSOL,N, ,N, ,2022
62946,DICK,Y,4.1,N, ,2022
62948,CRPT5,N, ,N, ,2022
62948,CRPT6,N, ,N, ,2022
62948,CRPT7,N, ,N, ,2022
62948,TRCK1,N, ,N, ,2022
62950,BLUE1,N, ,N, ,2022
62951,HAWT1,N, ,N, ,2022
62953,1080,N, ,N, ,2022
62955,GEN1,N, ,N, ,2022
62957,IRNMT,Y,5.4,N, ,2022
62958,INFNM,Y,2.5,N, ,2022
62959,WHIT1,N, ,N, ,2022
62960,KC,N, ,Y,3,2022
62961,BROOT,N, ,N, ,2022
62962,REBER,N, ,N, ,2022
62963,HIST,N, ,N, ,2022
62966,HERB,N, ,N, ,2022
62967,HERIC,N, ,N, ,2022
62968,SYTKS,N, ,Y,3.6,2022
62969,SYP1S,N, ,Y,7.5,2022
62970,SYP2S,N, ,Y,7.5,2022
62971,SYWES,N, ,Y,5.5,2022
62972,SYLES,N, ,Y,4,2022
62973,SYHAS,N, ,Y,2.5,2022
62974,SYMIS,N, ,Y,7.1,2022
62975,SYBLS,N, ,Y,7.1,2022
62976,SYNOS,N, ,Y,4.6,2022
62977,SYN1S,N, ,Y,7.5,2022
62978,SYN2S,N, ,Y,6.8,2022
62979,DECO,N, ,N, ,2022
62980,PV,N, ,N, ,2022
62982,SCHM,N, ,N, ,2022
62983,PED,N, ,N, ,2022
62984,JEWI,N, ,Y,1,2022
62985,BYRN,N, ,Y,1,2022
62986,KANE,N, ,Y,1,2022
62987,GHSP,Y,1.5,N, ,2022
62988,CAWF1,N, ,N, ,2022
62989,PAWT1,N, ,N, ,2022
62990,PAWT2,N, ,N, ,2022
62991,PAWT3,N, ,N, ,2022
62992,GPNOR,N, ,Y,2.9,2022
62992,GPSOU,N, ,Y,2.9,2022
62993,KSJC1,N, ,N, ,2022
62994,NMBW1,N, ,N, ,2022
62995,NMGR1,N, ,N, ,2022
62996,PGR08,N, ,N, ,2022
62997,PGR09,N, ,N, ,2022
62998,ASHDO,N, ,Y,4,2022
62999,FINCH,N, ,Y,6.8,2022
63000,WALDN,N, ,Y,5.7,2022
63004,BART,N, ,Y,1,2022
63005,HALY,N, ,Y,1.4,2022
63007,MNDT,N, ,Y,1.4,2022
63008,WINE,N, ,Y,1.4,2022
63009,PETR,N, ,Y,1.4,2022
63010,BNDX,N, ,Y,1.4,2022
63011,CRONI,X, ,Y,1.5,2022
63012,SWANN,N, ,Y,5,2022
63013,STATE,N, ,Y,4,2022
63015,1088,N, ,N, ,2022
63016,1096,N, ,N, ,2022
63017,1090,N, ,N, ,2022
63019,GRN1,N, ,N, ,2022
63020,TCLP1,N, ,N, ,2022
63021,232,Y,1.3,N, ,2022
63024,KEH,N, ,N, ,2022
63027,20,N, ,N, ,2022
63029,GEN1,N, ,N, ,2022
63031,GLSO,N, ,N, ,2022
63033,FS19,N, ,Y,1,2022
63034,FS18,N, ,Y,1.3,2022
63035,FS13,N, ,Y,1,2022
63036,FS14,N, ,Y,1,2022
63037,FS11,N, ,Y,1,2022
63038,FS10,N, ,Y,1,2022
63039,FS8,N, ,Y,1,2022
63040,FS9,N, ,Y,1,2022
63041,HANRA,Y,2,N, ,2022
63042,FS3,N, ,Y,1,2022
63043,FS7,N, ,Y,1,2022
63044,ORCHA,N, ,N, ,2022
63045,FS5,N, ,Y,1.4,2022
63046,FS1,N, ,Y,1,2022
63047,HEYES,Y,6.5,N, ,2022
63048,DESMO,N, ,N, ,2022
63049,GEN1,N, ,N, ,2022
63050,GEN1,N, ,N, ,2022
63051,32,N, ,Y,3,2022
63052,106,N, ,Y,3,2022
63054,CALTR,N, ,N, ,2022
63055,26,N, ,Y,3,2022
63056,131,N, ,Y,3,2022
63057,114,N, ,Y,3,2022
63058,199,N, ,Y,3,2022
63059,19,N, ,Y,3,2022
63060,28,N, ,Y,3,2022
63060,29,N, ,Y,3,2022
63061,CLVR,Y,107.3,N, ,2022
63062,1,N, ,N, ,2022
63068,231,Y,2.4,N, ,2022
63069,1823,Y,2.2,N, ,2022
63070,1820,Y,1.7,N, ,2022
63071,1822,Y,1.6,N, ,2022
63072,18,N, ,Y,3,2022
63073,1817,Y,2.8,N, ,2022
63074,234,Y,2.8,N, ,2022
63075,20,N, ,Y,3,2022
63076,GUTN,N, ,N, ,2022
63077,VATC,N, ,N, ,2022
63078,EGCRK,N, ,N, ,2022
63079,157,N, ,Y,2.2,2022
63080,GEN1,N, ,N, ,2022
63081,SMI,N, ,N, ,2022
63082,SMII,N, ,N, ,2022
63083,ENX04,N, ,N, ,2022
63084,ENX02,N, ,N, ,2022
63084,ENX03,N, ,N, ,2022
63085,15124,N, ,Y,2,2022
63086,1731,N, ,Y,3,2022
63087,ENX01,N, ,N, ,2022
63089,15122,N, ,Y,2,2022
63091,246,Y,2.2,N, ,2022
63092,RIVER,N, ,N, ,2022
63105,1,N, ,N, ,2022
63106,21,N, ,Y,3,2022
63107,1725,N, ,Y,3,2022
63108,30,N, ,Y,3,2022
63109,1,N, ,N, ,2022
63110,1,N, ,N, ,2022
63112,22,N, ,Y,3,2022
63116,52838,N, ,Y,1.4,2022
63117,52834,N, ,Y,1.4,2022
63118,52824,N, ,Y,1.4,2022
63119,52832,N, ,Y,1.4,2022
63120,52828,N, ,Y,1.4,2022
63121,52825,N, ,Y,1.4,2022
63122,52814,N, ,Y,1.4,2022
63123,SYNTA,N, ,N, ,2022
63124,SYNEL,N, ,N, ,2022
63125,SYNQU,N, ,N, ,2022
63127,DS,N, ,N, ,2022
63128,ISLLC,N, ,N, ,2022
63129,ALLIS,N, ,Y,7.3,2022
63130,BEALS,N, ,Y,5,2022
63131,GRDNR,N, ,N, ,2022
63136,64605,N, ,N, ,2022
63136,HH1,N, ,Y,4.8,2022
63136,HH2,N, ,Y,4.8,2022
63137,PV1,N, ,N, ,2022
63138,USHAV,N, ,Y,1,2022
63139,USSWC,N, ,Y,1,2022
63140,USSWS,N, ,Y,1.4,2022
63141,SNRSE,N, ,Y,1.4,2022
63142,MLKWD,N, ,Y,1.4,2022
63143,GRHSE,N, ,Y,1.4,2022
63144,MAYHW,N, ,Y,1.4,2022
63145,CHYNE,N, ,Y,1.4,2022
63146,MDTWN,N, ,Y,1,2022
63147,MNRCH,N, ,Y,1.4,2022
63148,TURKY,N, ,Y,1.4,2022
63149,FRANK,N, ,N, ,2022
63150,POHAT,N, ,N, ,2022
63151,SOURC,N, ,Y,1,2022
63152,CHRST,N, ,Y,1.4,2022
63153,BUCKR,N, ,Y,1.4,2022
63154,HORNN,N, ,Y,1.4,2022
63155,HORNS,N, ,Y,1.4,2022
63156,JJCLY,N, ,Y,1.4,2022
63157,VERDE,N, ,Y,1.4,2022
63158,COUGR,N, ,Y,1.4,2022
63159,FLOWR,N, ,Y,1.4,2022
63160,ALLIN,N, ,Y,1.4,2022
63161,TNWDA,N, ,N, ,2022
63163,SIFRS,N, ,N, ,2022
63164,WHSKY,N, ,N, ,2022
63165,RENDR,N, ,Y,1,2022
63166,BUSH,N, ,Y,1,2022
63167,HNCCK,N, ,Y,1,2022
63168,PHSNT,N, ,Y,1,2022
63169,KVPV,N, ,Y,1.4,2022
63170,KASS,N, ,Y,1,2022
63171,CHROT,N, ,N, ,2022
63174,TC3,N, ,Y,1.4,2022
63175,TC3,N, ,Y,1.4,2022
63176,TC3,N, ,Y,1.4,2022
63177,TC3,N, ,Y,1.4,2022
63178,TC3,N, ,Y,1.4,2022
63179,KANE1,N, ,Y,1.5,2022
63180,TXWHT,N, ,N, ,2022
63181,MNVL,N, ,N, ,2022
63182,LIND2,N, ,Y,1.5,2022
63183,LIND3,N, ,Y,1.5,2022
63184,RIRA,N, ,N, ,2022
63185,SAYRE,Y,4.4,N, ,2022
63186,IMESO,N, ,N, ,2022
63187,FL4,N, ,N, ,2022
63189,BIORD,Y,2.5,N, ,2022
63191,HTP2,N, ,N, ,2022
63198,ACCP1,N, ,N, ,2022
63200,SA1,Y,0.7,N, ,2022
63200,SA2,Y,0.7,N, ,2022
63204,HLS,Y,2.3,N, ,2022
63206,RSPV1,N, ,N, ,2022
63207,CCPV1,N, ,N, ,2022
63208,KPPV1,N, ,N, ,2022
63211,GEN1,N, ,N, ,2022
63212,BC1,N, ,N, ,2022
63213,418ES,Y,0.7,N, ,2022
63213,418HS,Y,1.1,N, ,2022
63214,MDL01,N, ,N, ,2022
63215,DOTCM,N, ,Y,1.4,2022
63216,BB,N, ,Y,1.2,2022
63218,WTRTN,N, ,N, ,2022
63219,WTRFL,N, ,N, ,2022
63220,WTRCY,N, ,N, ,2022
63221,STMBT,N, ,Y,1,2022
63222,TXIM1,N, ,N, ,2022
63223,UNIT1,N, ,N, ,2022
63224,X0140,N, ,Y,7.2,2022
63225,PV1,Y,4.8,N, ,2022
63229,NJSGR,Y,1,N, ,2022
63229,NJSRO,Y,1.7,N, ,2022
63230,KNAGG,Y,5.5,N, ,2022
63231,PV,N, ,N, ,2022
63232,BROOK,Y,2,N, ,2022
63235,OCPV1,N, ,N, ,2022
63237,OLDCT,N, ,Y,2.6,2022
63239,SHRM,N, ,Y,1.2,2022
63240,JACK,N, ,Y,1.2,2022
63241,SCLL,N, ,N, ,2022
63242,SCAT,Y,2,N, ,2022
63243,SCAG,N, ,N, ,2022
63244,SYDN,N, ,Y,2,2022
63245,DCKN,N, ,Y,2,2022
63247,DEBRA,N, ,Y,1.4,2022
63249,WAYNE,N, ,Y,1.4,2022
63252,CGS,N, ,N, ,2022
63253,FSK,Y,2.1,N, ,2022
63254,ALT,Y,2,N, ,2022
63255,2WPSO,N, ,N, ,2022
63256,PLM,Y,1.4,N, ,2022
63257,SHM,Y,3.5,N, ,2022
63260,ACP,N, ,N, ,2022
63262,PH1GR,Y,2,N, ,2022
63262,PH1RF,Y,0.6,N, ,2022
63262,PH2RF,Y,0.7,N, ,2022
63263,PLFD2,N, ,Y,1,2022
63264,PART3,N, ,Y,2.8,2022
63266,NCPHL,N, ,N, ,2022
63267,NCMKS,N, ,N, ,2022
63270,NCSTR,N, ,N, ,2022
63271,1295,N, ,N, ,2022
63272,NCWOO,N, ,N, ,2022
63273,1215,N, ,N, ,2022
63276,X0133,N, ,Y,1.5,2022
63277,X0133,N, ,Y,1.5,2022
63278,X0056,N, ,Y,1.5,2022
63279,PV1,N, ,Y,1.4,2022
63280,KEKAH,N, ,N, ,2022
63286,ACY1,N, ,Y,5.2,2022
63288,BMC,Y,4.2,N, ,2022
63289,WMM,Y,1.4,N, ,2022
63290,NM,Y,2.8,N, ,2022
63291,GPS,Y,1.6,N, ,2022
63292,BHD,Y,2.5,N, ,2022
63293,NCCWD,N, ,N, ,2022
63294,LOTPV,Y,1.3,N, ,2022
63295,CHICO,N, ,N, ,2022
63296,NCLFT,N, ,N, ,2022
63297,GATES,Y,2.6,N, ,2022
63298,BARRE,Y,2.1,N, ,2022
63299,NCBVL,N, ,N, ,2022
63300,IPAT1,N, ,N, ,2022
63301,1888,N, ,N, ,2022
63303,AISP,N, ,N, ,2022
63304,ALIUM,N, ,N, ,2022
63305,ASTER,N, ,N, ,2022
63307,WESTP,N, ,N, ,2022
63308,MGOLD,N, ,N, ,2022
63309,HONEY,N, ,N, ,2022
63311,LANTA,N, ,N, ,2022
63312,HYCIN,N, ,N, ,2022
63313,CORAL,N, ,N, ,2022
63314,PROSE,N, ,N, ,2022
63315,KERIA,N, ,N, ,2022
63317,GERNM,N, ,N, ,2022
63318,BELLF,N, ,N, ,2022
63319,IRIS,N, ,N, ,2022
63320,IPTTN,N, ,N, ,2022
63321,BINGH,N, ,N, ,2022
63322,TEMPR,N, ,N, ,2022
63323,SIMBA,N, ,Y,3,2022
63324,PV1,N, ,N, ,2022
63328,IPJNO,N, ,N, ,2022
63328,JUNO1,N, ,N, ,2022
63329,IPAGN,N, ,N, ,2022
63330,ORDUS,N, ,N, ,2022
63331,ORFWD,N, ,N, ,2022
63332,NCAUL,N, ,N, ,2022
63334,CAMPS,N, ,N, ,2022
63336,6004,N, ,Y,1,2022
63337,6004,N, ,N, ,2022
63338,4787,N, ,N, ,2022
63339,6609,N, ,N, ,2022
63340,6609,N, ,N, ,2022
63341,6608,N, ,N, ,2022
63344,STAR,N, ,N, ,2022
63345,PGR07,N, ,N, ,2022
63346,PGR06,N, ,N, ,2022
63349,AZ1,N, ,N, ,2022
63350,GA3,N, ,N, ,2022
63351,BBS2,N, ,N, ,2022
63353,ABE,Y,4.6,N, ,2022
63354,TNSW,Y,1.4,N, ,2022
63355,CPR,Y,1.8,N, ,2022
63356,CPAC,Y,2.5,N, ,2022
63357,CPWWD,Y,4.9,N, ,2022
63358,CRP3B,Y,1.4,N, ,2022
63361,MIP2T,Y,1.4,N, ,2022
63363,NBS,Y,1.2,N, ,2022
63366,1,Y,1.9,N, ,2022
63367,CGS,N, ,N, ,2022
63368,GILMA,N, ,N, ,2022
63369,RILE1,N, ,N, ,2022
63369,RILE2,N, ,N, ,2022
63370,SCHN1,N, ,N, ,2022
63370,SCHN2,N, ,N, ,2022
63370,SCHN3,N, ,N, ,2022
63370,SCHN4,N, ,N, ,2022
63370,SCHN5,N, ,N, ,2022
63371,BRUNS,N, ,N, ,2022
63372,CATLI,N, ,N, ,2022
63373,SARAT,N, ,N, ,2022
63374,CPMI1,N, ,Y,1,2022
63375,CPMI2,N, ,Y,1,2022
63376,PPHS,Y,1.5,N, ,2022
63377,PGR10,N, ,N, ,2022
63378,WAPLO,N, ,N, ,2022
63379,X0134,N, ,Y,2,2022
63380,52829,N, ,Y,1.4,2022
63381,NCRAL,N, ,N, ,2022
63383,NCATD,N, ,N, ,2022
63385,CA135,Y,4.4,N, ,2022
63387,RSS2,N, ,N, ,2022
63388,SOLAR,N, ,N, ,2022
63390,SHBOH,N, ,N, ,2022
63391,CORR,N, ,N, ,2022
63392,DECII,N, ,N, ,2022
63394,CGS,N, ,N, ,2022
63395,CGS,N, ,N, ,2022
63396,CGS,N, ,N, ,2022
63397,CGS,N, ,N, ,2022
63398,AMES,N, ,Y,4.5,2022
63399,GWA01,N, ,N, ,2022
63400,STE,N, ,N, ,2022
63401,OLI,N, ,N, ,2022
63402,MUN,N, ,N, ,2022
63403,CCS,N, ,N, ,2022
63404,1,Y,1.5,N, ,2022
63405,29,N, ,Y,3,2022
63406,PV1,N, ,N, ,2022
63407,101,N, ,N, ,2022
63408,300,N, ,N, ,2022
63409,100,N, ,N, ,2022
63410,304,N, ,N, ,2022
63411,RTE40,N, ,Y,7.3,2022
63413,1,Y,1,N, ,2022
63414,IOSII,Y,4,N, ,2022
63415,CENTR,N, ,Y,3.2,2022
63416,GEN1,Y,10.1,N, ,2022
63417,52831,N, ,Y,1.4,2022
63418,1122,Y,3,N, ,2022
63419,1122,Y,2.6,N, ,2022
63420,903,Y,1.4,N, ,2022
63421,291,Y,1.4,N, ,2022
63422,1122,Y,1.7,N, ,2022
63424,CGS,N, ,N, ,2022
63425,CGS,N, ,N, ,2022
63426,CGS,N, ,N, ,2022
63427,CGS,N, ,N, ,2022
63428,254,N, ,N, ,2022
63429,CSG,N, ,N, ,2022
63430,CGS,N, ,N, ,2022
63434,CGS,N, ,N, ,2022
63440,GEN01,N, ,N, ,2022
63442,W9317,N, ,N, ,2022
63443,W9318,N, ,N, ,2022
63444,1001,N, ,N, ,2022
63445,1009,N, ,N, ,2022
63446,1073,N, ,N, ,2022
63447,1008,N, ,N, ,2022
63448,1045,N, ,N, ,2022
63449,PV1,N, ,N, ,2022
63450,PV1,N, ,Y,6.1,2022
63451,MONR1,N, ,N, ,2022
63452,SSP,N, ,N, ,2022
63453,CGS,N, ,N, ,2022
63454,CGS,N, ,N, ,2022
63455,INV1,Y,0.6,N, ,2022
63455,INV2,Y,0.6,N, ,2022
63456,W9319,N, ,N, ,2022
63459,9853,N, ,N, ,2022
63459,9854,N, ,N, ,2022
63461,PGR15,N, ,N, ,2022
63462,PGR17,N, ,N, ,2022
63463,PGR14,N, ,N, ,2022
63464,PGR19,N, ,N, ,2022
63465,PGR20,N, ,N, ,2022
63466,PGR18,N, ,N, ,2022
63467,PGR16,N, ,N, ,2022
63468,HURTU,Y,2,N, ,2022
63469,ALICA,N, ,Y,3.3,2022
63470,MCDMT,N, ,Y,6.3,2022
63472,CYCZ,N, ,Y,2,2022
63473,WEST,N, ,Y,4.1,2022
63474,ANNES,N, ,Y,7,2022
63475,RAND,Y,7.4,N, ,2022
63476,SAINT,N, ,N, ,2022
63477,SOLAR,Y,3.1,N, ,2022
63480,RPRG,N, ,Y,1.3,2022
63481,RPCG,N, ,Y,1.3,2022
63484,GOHMN,N, ,Y,1.1,2022
63486,DA04,N, ,N, ,2022
63487,WSOL,N, ,N, ,2022
63493,SIAD,N, ,N, ,2022
63495,1,N, ,N, ,2022
63496,PV1,Y,2.7,N, ,2022
63497,NORTH,N, ,N, ,2022
63498,SOUTH,N, ,N, ,2022
63499,CVS1,N, ,N, ,2022
63500,CVS1,N, ,N, ,2022
63503,LAKHS,N, ,N, ,2022
63504,CM5-1,N, ,N, ,2022
63505,CB,N, ,N, ,2022
63509,LHS1,N, ,N, ,2022
63510,PV1,Y,1.5,N, ,2022
63511,PV1,Y,1.5,N, ,2022
63512,PV1,Y,2.7,N, ,2022
63514,MLO2,N, ,N, ,2022
63516,CACTY,N, ,Y,2.5,2022
63517,PV1,N, ,N, ,2022
63518,PV1,N, ,N, ,2022
63519,CRN1,N, ,N, ,2022
63520,PASP2,N, ,N, ,2022
63522,HPRK,N, ,N, ,2022
63523,GEN1,N, ,N, ,2022
63524,GEN1,N, ,N, ,2022
63525,GEN1,N, ,N, ,2022
63526,GEN1,N, ,N, ,2022
63527,GEN1,N, ,N, ,2022
63530,10331,Y,1.2,N, ,2022
63531,10327,Y,1.8,N, ,2022
63532,52837,N, ,Y,1.4,2022
63533,52830,N, ,Y,1.4,2022
63534,52827,N, ,Y,1.4,2022
63535,SOLAR,X, ,N, ,2022
63536,BLD3,N, ,N, ,2022
63537,BLD3,N, ,N, ,2022
63538,AS2,N, ,N, ,2022
63542,ENTER,N, ,N, ,2022
63543,LNGE,N, ,N, ,2022
63545,GEN1,N, ,N, ,2022
63548,1,N, ,N, ,2022
63549,WSS,N, ,N, ,2022
63552,PGR21,N, ,N, ,2022
63554,PV2,N, ,N, ,2022
63555,STJOE,Y,1.4,N, ,2022
